date,day_of_week,day_of_week_code,is_weekend,month, season_code ,booking_total,booking_available,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sunday,monday,tuesday,wednesday,thursday,friday,saturday
8/27/2018,Monday,4,0,8,3,46,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8/28/2018,Tuesday,5,0,8,3,48,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8/29/2018,Wednesday,6,1,8,3,42,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8/30/2018,Thursday,7,1,8,3,49,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8/31/2018,Friday,1,0,8,3,56,34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9/1/2018,Saturday,2,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9/2/2018,Sunday,3,0,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9/3/2018,Monday,4,0,9,4,39,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9/4/2018,Tuesday,5,0,9,4,40,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9/5/2018,Wednesday,6,1,9,4,62,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9/6/2018,Thursday,7,1,9,4,58,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9/7/2018,Friday,1,0,9,4,85,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9/8/2018,Saturday,2,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9/9/2018,Sunday,3,0,9,4,53,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9/10/2018,Monday,4,0,9,4,61,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9/11/2018,Tuesday,5,0,9,4,49,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9/12/2018,Wednesday,6,1,9,4,56,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9/13/2018,Thursday,7,1,9,4,79,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9/14/2018,Friday,1,0,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9/15/2018,Saturday,2,0,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9/16/2018,Sunday,3,0,9,4,63,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9/17/2018,Monday,4,0,9,4,67,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9/18/2018,Tuesday,5,0,9,4,59,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9/19/2018,Wednesday,6,1,9,4,70,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9/20/2018,Thursday,7,1,9,4,67,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9/21/2018,Friday,1,0,9,4,76,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9/22/2018,Saturday,2,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9/23/2018,Sunday,3,0,9,4,49,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9/24/2018,Monday,4,0,9,4,71,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9/25/2018,Tuesday,5,0,9,4,60,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9/26/2018,Wednesday,6,1,9,4,71,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9/27/2018,Thursday,7,1,9,4,64,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9/28/2018,Friday,1,0,9,4,91,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9/29/2018,Saturday,2,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9/30/2018,Sunday,3,0,9,4,46,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10/1/2018,Monday,4,0,10,4,48,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10/2/2018,Tuesday,5,0,10,4,57,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10/3/2018,Wednesday,6,1,10,4,86,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10/4/2018,Thursday,7,1,10,4,76,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10/5/2018,Friday,1,0,10,4,88,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10/6/2018,Saturday,2,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10/7/2018,Sunday,3,0,10,4,63,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10/8/2018,Monday,4,0,10,4,52,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10/9/2018,Tuesday,5,0,10,4,44,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10/10/2018,Wednesday,6,1,10,4,68,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10/11/2018,Thursday,7,1,10,4,62,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10/12/2018,Friday,1,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10/13/2018,Saturday,2,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10/14/2018,Sunday,3,0,10,4,51,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10/15/2018,Monday,4,0,10,4,55,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10/16/2018,Tuesday,5,0,10,4,60,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10/17/2018,Wednesday,6,1,10,4,62,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10/18/2018,Thursday,7,1,10,4,58,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10/19/2018,Friday,1,0,10,4,86,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10/20/2018,Saturday,2,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10/21/2018,Sunday,3,0,10,4,57,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10/22/2018,Monday,4,0,10,4,51,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10/23/2018,Tuesday,5,0,10,4,39,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10/24/2018,Wednesday,6,1,10,4,63,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10/25/2018,Thursday,7,1,10,4,59,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10/26/2018,Friday,1,0,10,4,78,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10/27/2018,Saturday,2,0,10,4,88,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10/28/2018,Sunday,3,0,10,4,47,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10/29/2018,Monday,4,0,10,4,25,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10/30/2018,Tuesday,5,0,10,4,29,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10/31/2018,Wednesday,6,1,10,4,33,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11/1/2018,Thursday,7,1,11,4,40,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/2/2018,Friday,1,0,11,4,86,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11/3/2018,Saturday,2,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/4/2018,Sunday,3,0,11,4,26,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11/5/2018,Monday,4,0,11,4,27,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/6/2018,Tuesday,5,0,11,4,25,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/7/2018,Wednesday,6,1,11,4,30,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11/8/2018,Thursday,7,1,11,4,40,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/9/2018,Friday,1,0,11,4,85,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11/10/2018,Saturday,2,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/11/2018,Sunday,3,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11/12/2018,Monday,4,0,11,4,46,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/13/2018,Tuesday,5,0,11,4,35,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/14/2018,Wednesday,6,1,11,4,35,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11/15/2018,Thursday,7,1,11,4,38,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/16/2018,Friday,1,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11/17/2018,Saturday,2,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/18/2018,Sunday,3,0,11,4,46,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11/19/2018,Monday,4,0,11,4,52,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/20/2018,Tuesday,5,0,11,4,57,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/21/2018,Wednesday,6,1,11,4,63,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11/22/2018,Thursday,7,1,11,4,43,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/23/2018,Friday,1,0,11,4,88,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11/24/2018,Saturday,2,0,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/25/2018,Sunday,3,0,11,4,26,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11/26/2018,Monday,4,0,11,4,36,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/27/2018,Tuesday,5,0,11,4,56,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/28/2018,Wednesday,6,1,11,4,47,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11/29/2018,Thursday,7,1,11,4,65,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/30/2018,Friday,1,0,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12/1/2018,Saturday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/2/2018,Sunday,3,0,12,1,70,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/3/2018,Monday,4,0,12,1,61,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12/4/2018,Tuesday,5,0,12,1,78,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12/5/2018,Wednesday,6,1,12,1,70,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/6/2018,Thursday,7,1,12,1,62,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/7/2018,Friday,1,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/8/2018,Saturday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/9/2018,Sunday,3,0,12,1,88,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/10/2018,Monday,4,0,12,1,68,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12/11/2018,Tuesday,5,0,12,1,61,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12/12/2018,Wednesday,6,1,12,1,59,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/13/2018,Thursday,7,1,12,1,35,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/14/2018,Friday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/15/2018,Saturday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/16/2018,Sunday,3,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/17/2018,Monday,4,0,12,1,86,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12/18/2018,Tuesday,5,0,12,1,79,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12/19/2018,Wednesday,6,1,12,1,81,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/20/2018,Thursday,7,1,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/21/2018,Friday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/22/2018,Saturday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/23/2018,Sunday,3,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/24/2018,Monday,4,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12/25/2018,Tuesday,5,0,12,1,83,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12/26/2018,Wednesday,6,1,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/27/2018,Thursday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/28/2018,Friday,1,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/29/2018,Saturday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/30/2018,Sunday,3,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/31/2018,Monday,4,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1/1/2019,Tuesday,5,0,1,1,79,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/2/2019,Wednesday,6,1,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/3/2019,Thursday,7,1,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/4/2019,Friday,1,0,1,1,89,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/5/2019,Saturday,2,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1/6/2019,Sunday,3,0,1,1,36,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/7/2019,Monday,4,0,1,1,23,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/8/2019,Tuesday,5,0,1,1,27,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/9/2019,Wednesday,6,1,1,1,31,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/10/2019,Thursday,7,1,1,1,28,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/11/2019,Friday,1,0,1,1,89,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/12/2019,Saturday,2,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1/13/2019,Sunday,3,0,1,1,33,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/14/2019,Monday,4,0,1,1,18,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/15/2019,Tuesday,5,0,1,1,17,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/16/2019,Wednesday,6,1,1,1,26,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/17/2019,Thursday,7,1,1,1,38,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/18/2019,Friday,1,0,1,1,58,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/19/2019,Saturday,2,0,1,1,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1/20/2019,Sunday,3,0,1,1,83,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/21/2019,Monday,4,0,1,1,22,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/22/2019,Tuesday,5,0,1,1,36,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/23/2019,Wednesday,6,1,1,1,36,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/24/2019,Thursday,7,1,1,1,21,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/25/2019,Friday,1,0,1,1,88,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/26/2019,Saturday,2,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1/27/2019,Sunday,3,0,1,1,50,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/28/2019,Monday,4,0,1,1,9,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/29/2019,Tuesday,5,0,1,1,13,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/30/2019,Wednesday,6,1,1,1,11,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/31/2019,Thursday,7,1,1,1,14,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
