date,day_of_week,day_of_week_code,is_weekend,month,season_code,booking_total,booking_available,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sun,mon,tue,wed,thu,fri,sat,is_holiday,holiday_5,holiday_weekend,holiday_friendly,holiday_code,holiday_type,websession,websession30,websession45,websession60,seosearch,seosearch30,seosearch45,seasearch60,webhit,webhit30,webhit45,webhit60,webpv,webpv30,webpv45,webpv60,adclick,adclick30,adclick45,adclick60,adview,adview30,adview45,adview60,adconv,adconv30,adconv45,adconv60,priceact
9/3/2015,Thursday,5,0,9,4,49,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,648,1051,1322,162,7344,11514,16730,1,8,10,14,155.93
11/27/2018,Tuesday,5,0,11,4,56,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1043,26502,38800,52064,246,6794,9909,13320,5347,132784,198856,267986,5083,126002,188706,254386,12,402,752,1096,81,11270,22642,33852,0,2,2,6,155.96
1/4/2015,Sunday,1,0,1,1,22,68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,362,499,697,224,7238,10165,14676,0,4,5,8,156.01
4/17/2016,Sunday,1,0,4,2,23,67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,256,448,562,29,1758,2775,3506,0,12,18,24,156.03
5/6/2018,Sunday,3,0,5,2,43,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,452,12491,18530,24830,113,2989,4496,6058,2746,69633,102474,137095,2627,66122,97375,130014,14,292,351,380,188,4918,6330,6580,1,19,19,20,156.05
3/30/2017,Thursday,6,1,3,2,43,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,312,8498,13853,19471,113,3163,5137,7120,1085,28587,45989,62292,940,25234,40598,54874,5,63,89,121,38,534,810,1108,0,0,0,1,156.1
2/11/2018,Sunday,3,0,2,1,28,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,541,17719,29863,45736,138,4345,7406,12034,2902,93313,157856,233476,2747,87733,148492,219924,0,63,102,124,11,627,981,1274,0,4,9,9,156.12
6/19/2016,Sunday,2,0,6,3,63,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Father's Day,dad,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,413,598,783,786,15730,22289,26418,0,16,26,34,156.13
2/6/2017,Monday,3,0,2,1,16,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,126,172,6,695,1101,1450,0,1,4,5,156.14
4/19/2017,Wednesday,5,0,4,2,31,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,315,8532,12815,17763,128,3353,4898,6675,1105,28302,42440,59258,943,24821,37313,52165,1,59,89,127,29,575,886,1158,0,0,1,1,156.21
9/26/2016,Monday,3,0,9,4,61,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,507,785,1043,805,14730,22979,30082,0,8,9,14,156.31
1/23/2019,Wednesday,6,1,1,1,36,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,752,27769,43166,58816,177,6710,10683,14832,3954,144731,216676,292471,3765,136507,204125,275762,1,774,1168,1502,1,17731,26697,35904,0,16,22,25,156.36
3/8/2016,Tuesday,3,0,3,2,18,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,271,466,636,63,1841,3202,4441,0,10,12,19,156.37
2/23/2017,Thursday,6,1,2,1,67,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,358,11215,18153,27424,139,4147,6800,10622,1253,34160,55164,82628,1104,29967,48103,71442,0,73,103,141,11,654,968,1336,0,0,1,1,156.4
1/24/2019,Thursday,7,1,1,1,21,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,752,27719,42786,58466,180,6666,10587,14721,4316,145036,215809,291654,4087,136816,203318,274966,33,780,1233,1522,2699,27490,37630,45796,0,14,22,25,156.46
6/28/2015,Sunday,1,0,6,3,86,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,476,715,895,273,11210,16351,21320,0,6,9,10,156.48
1/12/2016,Tuesday,3,0,1,1,25,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,624,1118,1460,68,3431,6674,9404,1,26,43,53,156.48
11/29/2018,Thursday,7,1,11,4,65,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,992,26903,39032,52327,269,6904,9977,13436,5319,134477,199833,270099,5052,127640,189618,256370,8,334,679,1041,87,8295,19866,32186,0,1,2,5,156.52
3/2/2017,Thursday,6,1,3,2,27,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248,10782,16840,24751,87,3870,6185,9258,949,33424,52130,76429,846,29494,45743,66469,3,66,107,135,32,673,998,1293,0,1,1,2,156.54
6/16/2016,Thursday,6,1,6,3,71,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,404,596,761,109,14272,22086,23491,0,18,24,31,156.57
3/21/2016,Monday,2,0,3,2,38,52,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,312,446,642,52,1800,2866,4286,0,12,16,19,156.61
11/20/2016,Sunday,2,0,11,4,37,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,173,263,440,79,8175,9132,13415,0,2,4,6,156.62
9/25/2016,Sunday,2,0,9,4,72,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,515,776,1039,586,15423,23006,30115,0,7,9,13,156.64
1/27/2016,Wednesday,4,0,1,1,26,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,468,809,1303,88,2941,4771,8014,0,16,30,47,156.66
8/29/2016,Monday,3,0,8,3,67,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,536,841,1162,128,18027,26921,35535,1,7,13,17,156.66
6/22/2015,Monday,2,0,6,3,86,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,469,677,869,470,11223,16107,21020,2,6,8,10,156.69
10/9/2017,Monday,3,0,10,4,59,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,830,16515,22116,27746,240,6364,8814,11245,4315,62018,77527,93365,4081,55769,68705,81945,5,91,136,203,45,950,1483,2141,0,3,4,4,156.7
3/6/2016,Sunday,1,0,3,2,16,74,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,264,460,633,74,1872,3292,4499,0,9,12,18,156.71
1/15/2019,Tuesday,5,0,1,1,17,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,847,28743,45181,58473,211,7142,11376,14900,4549,147249,223854,289264,4300,138709,210903,272851,47,814,1134,1534,865,18905,27648,39758,0,14,17,19,156.74
4/24/2016,Sunday,1,0,4,2,34,56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,224,391,549,20,1459,2493,3380,0,11,17,23,156.75
5/29/2015,Friday,6,1,5,2,66,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,419,627,845,330,10110,14250,18335,0,4,8,9,156.76
8/31/2016,Wednesday,5,0,8,3,58,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,519,826,1143,725,18047,27386,35933,0,6,13,16,156.78
7/29/2015,Wednesday,4,0,7,3,84,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,628,911,1123,261,9665,14756,20788,0,6,10,12,156.88
10/3/2017,Tuesday,4,0,10,4,61,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,798,14079,19765,25206,244,6125,8539,10851,4227,43909,59751,75491,3956,37818,51049,64190,2,91,149,202,47,1033,1683,2195,1,3,3,4,156.91
1/27/2015,Tuesday,3,0,1,1,19,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,266,464,635,248,7108,10221,14358,0,5,8,10,156.94
11/16/2016,Wednesday,5,0,11,4,34,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,303,500,22,8072,10896,15742,0,2,5,7,156.95
10/16/2018,Tuesday,5,0,10,4,60,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,894,25584,36750,46845,223,6477,9016,11346,4844,133618,191098,243599,4595,126838,181402,231125,81,900,1161,1382,1190,27097,65994,99845,0,3,12,15,156.98
11/3/2015,Tuesday,3,0,11,4,18,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,679,1043,1384,347,8389,12735,16736,1,15,22,33,157.2
10/24/2018,Wednesday,6,1,10,4,63,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,717,25785,37294,48342,179,6599,9329,11888,3956,135207,194159,253320,3704,128360,184196,240296,30,1149,1276,1550,809,26769,31676,69332,0,8,8,17,157.22
1/19/2015,Monday,2,0,1,1,10,80,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Martin Luther King Jr. Day,mlk,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,255,479,616,299,7028,11150,14077,0,4,5,6,157.24
5/24/2018,Thursday,7,1,5,2,48,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,515,14053,19952,26002,125,3451,4854,6347,2723,77310,109482,142757,2602,72999,103551,135220,11,348,468,534,287,7447,9242,10759,3,17,28,29,157.26
3/19/2015,Thursday,5,0,3,2,16,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,219,367,508,253,6117,10566,14470,0,0,0,6,157.31
10/5/2015,Monday,2,0,10,4,50,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,Oktoberfest,wsu,Leavenworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,702,979,1354,469,8575,11588,16066,1,19,24,29,157.31
2/10/2015,Tuesday,3,0,2,1,11,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,286,404,610,325,7972,11456,14681,0,6,7,10,157.37
6/24/2015,Wednesday,4,0,6,3,89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,468,691,876,353,11143,16203,21099,1,7,9,11,157.37
6/11/2018,Monday,4,0,6,3,46,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,557,14585,21631,27643,129,3458,5187,6602,2947,77903,117244,150116,2786,73879,111120,142305,15,272,435,622,193,5722,9316,12353,0,14,21,33,157.41
1/21/2019,Monday,4,0,1,1,22,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Martin Luther King Jr. Day,mlk,Federal,757,27858,43982,59051,171,6744,10954,14946,4216,143905,219159,292006,3968,135639,206379,275288,43,838,1154,1503,680,18370,25928,35457,2,19,22,25,157.41
1/20/2016,Wednesday,4,0,1,1,19,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,530,957,1360,63,3181,5225,8569,0,24,43,50,157.47
10/16/2017,Monday,3,0,10,4,51,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,868,18855,25067,30727,226,6375,9166,11598,4762,82737,99553,115475,4544,76432,90450,103778,7,89,133,190,43,873,1384,1976,1,4,5,6,157.49
1/29/2018,Monday,3,0,1,1,23,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,633,21518,37203,54251,171,5298,9831,14643,3039,113755,189171,270567,2829,107128,178246,255077,4,78,119,158,50,713,1184,1669,0,6,6,9,157.54
1/26/2016,Tuesday,3,0,1,1,22,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,483,831,1306,95,3013,4829,8085,0,19,30,48,157.6
11/21/2016,Monday,3,0,11,4,50,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,168,251,423,53,7465,8667,12863,0,2,3,6,157.78
1/6/2019,Sunday,3,0,1,1,36,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1027,30566,45635,58402,220,7814,11806,15046,5858,148663,221510,284582,5590,139788,208697,268498,61,728,1195,1636,1244,18173,31958,45349,2,9,11,12,157.81
5/4/2016,Wednesday,4,0,5,2,43,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,180,329,513,59,1073,2146,3162,0,12,14,21,157.85
10/24/2017,Tuesday,4,0,10,4,49,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,864,21969,28709,34310,227,6490,9628,12078,4684,109377,127504,143013,4368,102785,117867,130803,1,85,130,176,7,894,1334,1844,0,5,7,8,157.86
1/29/2015,Thursday,5,0,1,1,17,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,260,429,631,342,7280,10454,14738,0,5,8,10,157.9
5/7/2017,Sunday,2,0,5,2,20,70,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,245,7836,12264,16413,101,3002,4778,6280,829,26136,40566,54360,701,22569,35354,47531,3,104,126,160,38,838,1090,1370,0,1,1,1,157.9
5/24/2017,Wednesday,5,0,5,2,68,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,283,7743,11793,16226,133,3100,4660,6437,812,24816,38330,52749,662,21165,32828,45580,5,77,125,180,60,856,1300,1700,0,0,0,1,157.97
5/13/2018,Sunday,3,0,5,2,36,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Mother's Day,mom,Federal,389,13073,18948,25290,94,3141,4586,6150,2159,72539,103819,138822,2033,68718,98404,131675,12,345,414,459,244,5927,7436,8209,0,22,25,26,157.97
6/26/2016,Sunday,2,0,6,3,68,22,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,419,623,812,939,13844,22319,29634,0,12,20,29,157.98
4/15/2016,Friday,6,1,4,2,65,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,Spring Break,spr,School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,262,461,563,39,1793,2843,3555,1,12,18,24,158.01
5/17/2018,Thursday,7,1,5,2,58,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,449,13378,19329,25496,118,3249,4675,6222,2482,73032,105909,140225,2336,69027,100251,132822,7,350,434,488,239,6401,8022,9125,0,20,25,26,158.01
11/11/2018,Sunday,3,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1079,25704,38933,50807,265,6501,9915,12810,5600,135071,203856,264986,5308,128210,193543,251505,0,671,994,1517,1,21800,28448,36750,0,4,11,12,158.06
9/22/2015,Tuesday,3,0,9,4,64,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,629,1002,1402,297,7219,11517,15559,0,18,23,24,158.13
8/2/2017,Wednesday,5,0,8,3,79,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,375,10748,15586,20312,165,4501,6500,8444,1164,32256,46845,61299,969,26909,38986,51086,6,140,206,274,81,1335,2096,3043,0,3,5,6,158.13
6/16/2015,Tuesday,3,0,6,3,79,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,448,633,833,217,11274,16423,20376,0,4,7,9,158.14
9/20/2018,Thursday,7,1,9,4,67,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,777,21899,31306,41492,183,5081,7264,9787,4137,114281,162498,216692,3927,108289,154249,205912,25,506,717,979,3772,81727,122828,173534,0,7,8,10,158.25
1/3/2016,Sunday,1,0,1,1,66,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,837,1200,1564,115,4446,7564,11557,2,37,44,53,158.27
8/28/2016,Sunday,2,0,8,3,72,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,543,845,1173,174,17969,27391,36795,0,6,12,16,158.27
7/30/2015,Thursday,5,0,7,3,82,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,630,915,1123,152,9579,14326,20642,0,6,9,11,158.34
9/15/2016,Thursday,6,1,9,4,73,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,543,784,1062,1242,16400,24558,34447,0,5,10,11,158.38
1/9/2018,Tuesday,4,0,1,1,20,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,825,28541,46173,60887,204,7932,12908,16763,4102,142891,227327,303743,3808,134792,214448,286730,0,133,219,293,8,1327,2024,2817,0,11,15,20,158.49
10/15/2018,Monday,4,0,10,4,55,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,972,25616,36490,46517,251,6473,8945,11270,5423,133667,189493,241424,5166,126898,179866,229072,84,846,1077,1332,1231,31520,64804,102511,0,3,12,15,158.5
6/18/2015,Thursday,5,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,460,656,867,267,11189,16466,20859,0,4,6,9,158.52
1/16/2019,Wednesday,6,1,1,1,26,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,747,28370,44757,58503,173,7014,11255,14890,3635,144908,221838,289234,3421,136492,208986,272773,0,781,1042,1479,4,18028,24627,38397,0,14,17,18,158.54
1/28/2018,Sunday,2,0,1,1,49,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,665,21688,37574,54724,153,5323,9922,14801,3641,114639,190875,272731,3395,107946,179901,257138,3,73,117,168,52,695,1191,1772,0,6,6,10,158.62
2/26/2018,Monday,4,0,2,1,27,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,467,15557,25409,37553,127,3866,6240,9301,2314,80931,132395,196938,2199,76244,124708,185467,4,77,100,138,29,659,866,1266,1,9,9,12,158.64
7/9/2015,Thursday,5,0,7,3,62,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,528,747,970,279,10184,15922,20982,1,5,8,10,158.65
4/24/2015,Friday,6,1,4,2,58,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,430,603,710,345,8044,10813,13831,0,4,4,4,158.69
1/28/2016,Thursday,5,0,1,1,36,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,451,824,1287,85,2901,4855,7890,0,16,30,47,158.69
2/14/2018,Wednesday,6,1,2,1,42,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,Washington Midwinter Break,mwb,School,511,17108,29021,44192,131,4200,7180,11542,2556,90137,153651,227265,2431,84774,144645,214035,3,59,102,134,28,601,979,1272,0,5,11,11,158.69
9/21/2016,Wednesday,5,0,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,548,802,1054,808,16393,24216,31235,0,7,10,14,158.74
1/15/2015,Thursday,5,0,1,1,19,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,275,479,632,421,6731,10957,14251,0,4,6,7,158.81
6/9/2016,Thursday,6,1,6,3,73,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,398,569,669,745,17038,18447,19070,0,13,21,24,158.81
4/3/2018,Tuesday,5,0,4,2,56,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Spring Break,spr,School,446,12462,19534,27220,99,3088,4848,6793,2370,69114,106377,146121,2258,65398,100653,138149,4,87,143,170,117,1441,1794,2058,0,1,4,6,158.83
10/12/2017,Thursday,6,1,10,4,81,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,735,17402,23410,29116,205,6293,8992,11444,3950,70655,86957,103249,3678,64338,77946,91514,5,86,130,193,64,954,1430,2039,0,2,4,4,158.92
1/4/2016,Monday,2,0,1,1,37,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,819,1199,1549,96,4247,7454,11256,0,37,44,53,158.94
4/12/2017,Wednesday,5,0,4,2,46,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,304,8571,12939,18351,95,3295,4882,6899,926,28313,42964,60379,807,24968,37928,53249,0,60,98,130,27,614,888,1151,0,1,1,1,158.96
6/28/2018,Thursday,7,1,6,3,74,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,854,16360,23438,30401,161,3811,5561,7278,4534,87210,124901,163587,4329,82969,118678,155150,1,207,314,462,6,3143,4879,8215,0,12,20,26,158.96
5/16/2015,Saturday,7,1,5,2,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,379,609,827,292,9187,13577,16780,2,6,8,8,158.97
9/20/2017,Wednesday,5,0,9,4,72,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,424,12353,17907,23385,194,5484,7902,10198,1102,33938,49935,66031,894,28290,41603,55063,5,116,184,266,47,1177,1868,2563,1,2,2,4,159
10/2/2016,Sunday,2,0,10,4,63,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,566,851,1106,259,12804,20501,28066,0,7,13,15,159.02
7/31/2017,Monday,3,0,7,3,68,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,369,10622,15387,20020,165,4433,6403,8289,1271,31837,46186,60426,1052,26557,38404,50386,0,148,198,283,15,1410,2065,3086,0,5,5,6,159.03
11/26/2018,Monday,4,0,11,4,36,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,993,26297,38479,51708,281,6772,9840,13254,5185,132162,197171,265956,4860,125439,187099,252432,0,445,824,1116,2,13136,25631,34936,0,2,4,6,159.07
10/21/2015,Wednesday,4,0,10,4,46,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,712,1046,1333,236,9537,13561,16649,0,14,26,32,159.13
